# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.T-box.0010	-0.0	-0.0	0.8825189052388125	5.732762752257291
GM.5.0.CUT_Homeodomain.0010	14.546072264771867	0.2377277536256088	-0.0	-0.0
GM.5.0.TEA.0002	-0.0	-0.0	0.6596553676445787	0.46445383488659736
GM.5.0.bHLH.0084	-0.0	0.26557124691040634	0.10387209362237806	0.05352104164206013
GM.5.0.Nuclear_receptor.0080	0.34335460972978415	-0.0	-0.0	3.6356105987276535
GM.5.0.Myb_SANT.0007	53.32157877813449	-0.0	-0.0	-0.0
GM.5.0.Unknown.0005	14.96962293302458	0.3176071497224522	-0.0	-0.0
GM.5.0.Nuclear_receptor.0063	0.48638289773568155	-0.0	-0.0	0.09158137606143278
GM.5.0.Homeodomain.0199	19.58556774334009	-0.0	-0.0	-0.0
GM.5.0.Sox.0022	24.790252246896866	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0132	3.504670994648533	-0.0	0.6565247751860238	0.04271570911207735
GM.5.0.C2H2_ZF.0202	-0.0	-0.0	0.013719593003993558	4.722900580487569
GM.5.0.bZIP.0094	0.8963344480780954	-0.0	-0.0	1.0536381708821887
GM.5.0.bZIP.0070	-0.0	11.064973703296564	8.81612782251636	-0.0
GM.5.0.C2H2_ZF.0278	13.607376114960676	-0.0	-0.0	0.16823066270988027
GM.5.0.Unknown.0018	-0.0	1.1259333842179198	7.077337485876199	-0.0
GM.5.0.STAT.0013	1.550459006546002	-0.0	1.2814088823498873	-0.0
GM.5.0.SMAD.0009	-0.0	8.610648007895279	17.576670030512933	3.183414761849115
GM.5.0.bHLH.0086	-0.0	-0.0	-0.0	4.135699159734887
GM.5.0.C2H2_ZF.0149	-0.0	0.702176095121247	4.8907612749727285	10.504337804487
GM.5.0.RFX.0014	-0.0	0.1310322187299689	0.2149190221536747	0.41070519640745123
GM.5.0.Paired_box.0010	-0.0	0.3329882331680623	6.163213149348279	5.275349927717377
GM.5.0.THAP_finger.0006	1.1874330206481805	-0.0	0.10807526236560829	-0.0
GM.5.0.ARID_BRIGHT.0005	21.09082019677028	1.5505148666923774	-0.0	-0.0
GM.5.0.Unknown.0077	1.043192754431291	4.079965133822375	-0.0	-0.0
GM.5.0.bHLH.0061	-0.0	4.968800121294502	13.753778639941883	18.69535672934712
GM.5.0.C2H2_ZF.0249	0.056452847192683696	1.7184401429073666	0.06267583255003907	-0.0
GM.5.0.bZIP.0076	-0.0	-0.0	2.084328284369641	0.18028227703684746
GM.5.0.C2H2_ZF.0157	-0.0	0.03431793558588627	1.40551123400166	-0.0
GM.5.0.C2H2_ZF.0069	-0.0	8.240166288284819	-0.0	0.7803755167306916
GM.5.0.MADS_box.0016	-0.0	0.2524556519432683	-0.0	0.8918363371653457
GM.5.0.C2H2_ZF.0240	-0.0	0.01278329076606223	5.211097001167078	5.754516014102694
GM.5.0.SMAD.0015	-0.0	6.903806241898163	5.26050413199121	2.0284740315319705
GM.5.0.Sox.0017	8.548000163607641	-0.0	-0.0	-0.0
GM.5.0.bZIP.0079	-0.0	-0.0	0.29966708984893775	20.182314638016763
GM.5.0.Nuclear_receptor.0090	52.01178038988354	3.532750972810741	-0.0	-0.0
GM.5.0.C2H2_ZF.0226	64.99359075447313	-0.0	-0.0	-0.0
GM.5.0.GATA.0028	5.43772063573351	0.4607691141826272	-0.0	-0.0
GM.5.0.Ets.0018	1.1167403006752261	-0.0	7.276131604876969	-0.0
GM.5.0.Unknown.0103	-0.0	2.5382756384290373	5.229329202317975	11.534569981446815
GM.5.0.Forkhead.0048	-0.0	0.7680426546972562	8.40154229703166	5.595019666780906
GM.5.0.Unknown.0074	-0.0	2.2504970857111837	0.5130665144600033	0.3597982582872343
GM.5.0.HSF.0003	45.623026067389986	-0.0	-0.0	-0.0
GM.5.0.Unknown.0034	0.009904288648148496	-0.0	0.9793410732883685	0.019511571659568443
GM.5.0.Homeodomain.0118	-0.0	-0.0	0.7603632937328496	17.171966269155696
GM.5.0.bHLH.0129	0.6785224321619191	0.18331702280942003	0.3329882331680623	-0.0
GM.5.0.Rel.0005	2.4343981410115894	-0.0	-0.0	0.10287078905148038
GM.5.0.T-box.0022	88.91366583422717	-0.0	-0.0	-0.0
GM.5.0.T-box.0023	-0.0	0.19333676255919424	0.731062818803858	0.27807243322453334
GM.5.0.Unknown.0098	-0.0	0.038943734189528734	0.08481321269945045	1.976550684623324
GM.5.0.Homeodomain_POU.0004	20.571336297250827	0.38596915417734506	-0.0	-0.0
GM.5.0.Mixed.0057	7.930161985918568	-0.0	0.3718495368615633	-0.0
GM.5.0.bZIP.0091	-0.0	0.4993865183794653	0.0952640680948043	1.5296887108241448
GM.5.0.C2H2_ZF.0238	-0.0	5.51539792209412	-0.0	0.8155494949985904
GM.5.0.bZIP.0102	-0.0	-0.0	5.895090255396926	6.215301865899146
